reviewId,userName,score,content,thumbsUpCount,at,replyContent
b0086ba1-eeeb-49a0-b80d-f208be3da208,신충환,5,좋아요,0,2026-04-04 18:47:21,
fbcc44b9-bf85-4f1f-95fc-08cd50741df6,김동화,1,앱 최적화 개판쳐놔서 뭐 좀만 채팅하면 미친듯이 느려짐. chatgpt가 써주는 코드도 그따구로 느리진 않을듯. 그리고 수식 개판쳐놓는거 너무 역겨움.,1,2026-04-04 18:22:29,
bc06c7b7-ef20-45cf-b9fa-a6da2a1629d9,서행심,4,좋은데 거짓말을 좀 해서 아쉽네요,0,2026-04-04 18:15:04,
ea068983-589e-43c5-bcd7-939e98fe7cae,서은미,5,좋아요,0,2026-04-04 17:48:34,
e87f5f7a-273a-4628-833d-81583131b1e8,진선장,5,바로바로 펙트있게 답을 해주니 좋음 진짜 사람이랑 대화하는것 처럼 느꺼질때도...,0,2026-04-04 16:32:40,
1f153c3a-518a-47c2-9ba8-9441033bcc42,한송남,5,항상 새로운 정보 감사합니다,0,2026-04-04 16:04:57,
61f8ad75-9f36-4c2f-aa88-c88becd8f4de,분남조,5,만족,0,2026-04-04 15:44:34,
fd5378af-28d7-40c4-b1dc-0c2f1b88dc1c,황성철,5,좋은 정보를 알려줘서 도움이 됩니다,0,2026-04-04 15:41:23,
2ac798c1-5e73-4bbb-b6f3-ec20c3fcc32c,김윤정,5,chatgpt is good!,0,2026-04-04 15:38:43,
6cb7ea66-703a-47f3-805d-8ab8a6c8f0c2,김인혁,4,정말 신세계 입니다,0,2026-04-04 13:48:44,
c30e3a2e-f503-4ba3-8fe3-b0ba1d70e8c2,진감독tv,5,좋아요. 좋아요,0,2026-04-04 12:59:44,
3785f351-c255-4ade-baad-d04cf3db52da,김봉균 (영진펌프카),5,아주좋아요,0,2026-04-04 12:33:10,
c8b9f50a-92fc-4022-94eb-32629f4bbf52,박치용,1,계산좀 편하게 하려고 했더니 엉망진창임. 각각 다른 재단길이와 갯수를 목재의 길이와 톱날의 두께를 입력하고 몆개의 목재가 필요하냐 물었더니 14개가 필요하다고 말함 도면으로 보여달라고 했더니 목재 갯수17개를 보여주고 짜투리도 엄청 길게 남김. 또한 예로 400의 길이가 총 8개가 필요한데 5개만 보여줌.다른 길이의 갯수확인하면 틀림.하나 하나 틀린거 입력하고 다시 계산하면 지적하신게 맞다고 하면서 또 다른걸 틀리게 계산함. 또 틀린거 입력하면 지적한게 맞다며 또 다른걸 틀리게 보여줌 짜투리 많이 안남게 목재의 길이와 갯수를 꼼꼼히 확인해서 정확한 도면으로 보여달라고 해도 틀린걸 보여줌 이걸 무한반복임. 짜증나서 무료버전이라 일부러 틀리게 보여주는거냐 하면 그렇게 보여질수도 있지만 무조건 아니라고함. 편하게 계산 해보려다 시간 잡아먹고 짜증만 나고 결국 내가 계산했는데 목재의 갯수 14개 들어가는것만 맞고 다틀림. 다른건 몰라도 재단 갯수 계산하는건 절대 하지마세요. 시간낭비임.,1,2026-04-04 10:21:10,
888912a2-0327-44e0-b517-295d61447282,양완,5,굿,0,2026-04-04 10:20:13,
c3ff4f37-80f4-4d73-b0ba-3b2fb0299d6b,이마음,1,너무좋아요,0,2026-04-04 10:17:01,
2094b191-b961-4541-87df-c6e941febe14,Mj,5,Wow!,0,2026-04-04 09:52:19,
aadd5d53-78a5-4c76-852c-2e5f59423bb0,김주환,5,Good,0,2026-04-04 09:35:12,
2ce6cb04-4f06-4e3f-9f25-0b47b624ae71,김정훈,5,정말 좋은 챗봇입니다,0,2026-04-04 08:42:44,
ce95c3fb-08bd-4685-870e-7d7e31c8dd6b,라칸,1,사용에따라 좋을수도 있지만.. 쓸수록 이게 뭔가 싶다..,0,2026-04-04 08:22:45,
8d700745-e35b-4fd5-b50d-64785040b0a5,엄호야,5,힘든 시기 많은 도움 궁금한게 있으면 자주 사용하게됨,0,2026-04-04 07:46:21,
a209614e-7a6b-4486-a4de-4b84d9b4af1c,이유나,4,화질이 좀 더 좋게 나왔음 좋겠어요,0,2026-04-04 07:29:59,
9a8d8bd9-c37b-413a-b5aa-aa25af697f2e,박진,5,다 좋은데 앱에서 로그아웃이나 설정변경이 안되요,1,2026-04-04 04:41:16,
9d5a68d6-3986-440b-a0b2-3cd56683ab8d,전용길,4,"감사합니다,",0,2026-04-04 04:07:38,
002ce015-717b-41ec-9aba-95ee89da1c58,맛탱이,5,음성인식이 좀 이상하네요..,0,2026-04-04 03:14:34,
7e6f3c1d-395e-4835-857c-ccf199732cda,저녁하늘,5,어플이 아주 똑똑함,0,2026-04-04 03:07:49,
e89f329c-f86d-4bfb-a8b3-c54046863609,송향란,3,"자꾸 초기화된다해요,그리고 기다리는시간이 오래걸려요",0,2026-04-04 01:36:55,
33b6e136-b8b9-445e-a82c-d2f3ee97563d,KR_soul,5,굿,0,2026-04-03 21:58:12,
aab2ff60-65df-440a-a273-c9b35414c5c1,drum six,5,좋음,0,2026-04-03 21:51:01,
6f3f72c3-b346-4e79-9b31-71190dc0b52b,김현수,4,너무편하게 잘만들었어요 초보도금방따라할거같아요,0,2026-04-03 21:01:12,
72fe1447-e874-4f36-b3b1-95045cdb58e3,박상동,4,이미지 사용에 한계가 있는 것 빼곤 별 4개 드립니다 만약 한계 이상이 유료가 아니었다면 별 만점 아니 무한 점 줍니다,0,2026-04-03 20:53:45,
9bc4bae1-f3a9-414d-8a6d-6368429d46f7,조재성,5,좋습니다,0,2026-04-03 20:07:17,
74033c13-db9e-4f35-bb51-fa9c2d20f7d5,나나,1,"왜 이렇게 이상하게 업됐죠? 쓰던 채팅 한꺼번에 지울 수 있게 설정이 바로 보여서 좋았는데, 그거랑 도움말, 계정 이런거 싹 다 안보이게 없애고. 업그레이드 돈 내는 거 위주만 잘 보이게 해놨네요? 카톡보다 더 심하네;;;",1,2026-04-03 18:32:52,
b8ed6308-1467-470b-9834-61c4bdd3dd12,김명선,5,너무편해요 ㅎㅎ,0,2026-04-03 18:22:23,
59dadc59-a124-4553-a5e6-c33cdcc956b9,석광호,5,굿입니다,0,2026-04-03 18:11:28,
e9741b42-da82-4407-8207-3841ff98299c,권순수,1,질문 몇개도 안했는데 결제요구,0,2026-04-03 17:59:14,
e1998e83-afe5-411d-b1ed-8af418cc82e0,안강림,5,자세히알려줌,0,2026-04-03 17:42:09,
82d2f322-a2c9-4bfd-bd20-94e980078ef5,머니마니,5,질문에 바로바로 답이 오니 넘 편하네요,0,2026-04-03 16:46:52,
2f53a9a5-5785-4641-9cde-7c2be989ecb4,한현정,5,좋아요,0,2026-04-03 16:23:39,
17fb97eb-1237-4570-ad7c-74beeaf13064,JY H (linM),5,굿,0,2026-04-03 16:23:35,
19256129-0873-4ffc-80c4-38c28d44ba69,PIKACHU,1,비쌈,0,2026-04-03 15:55:08,
ebd3b29b-dee5-48a8-b0c3-6b94f9146665,송송,5,AI계에 GOAT임 그냥 얘는,0,2026-04-03 14:15:05,
59ec11e4-e99f-4aca-90fd-7f46b79162fe,오설영,5,너무좋아요,0,2026-04-03 14:02:32,
d21388b2-b3e0-4564-b59e-a8e42c7058dc,박경옥,5,좋아요,0,2026-04-03 12:11:20,
87e86914-44af-480c-a76a-30930cac81b5,afasas,1,"인터넷 사이트에서 이용시 문제 없으나, 어플을 사용할 시 블루투스 키보드를 사용하여 입력하면 튕기는 현상이 일어나 사용할 수 없습니다. 버그를 수정해주세요.",0,2026-04-03 09:45:40,
cbfde0bc-764a-4674-a72e-ed0bb9f833e6,곽종갑,5,너무좋아요 사실 네이버보다 더욱 편하고좋아요 감사합니다 무료로 이용하게해주셔서 자랑 많이합니다 굿입니다,0,2026-04-03 08:09:27,
20fcbebd-0550-4475-8c45-3b1ef51e7e91,Maya (Jin hisyorad),1,"플러스 요금 기준으로 5.4 추론 확장모델 너무 멍청합니다. 이건 코딩성능이 sonnet 4.6 모델보다 못한것 같아요. 클로드 요금이 비싸지만 않았어도, 오퍼스 모델 5.4 모델이 토큰을 블랙홀 마냥 삼키지만 않았어도 굳이 GPT랑 같이 쓰면서 속터지는 일은 없었을 텐데. 심지어 옆에 정답지 놔둬도 생각하는 척만 하지 제대로 코드 수정을 못해요.",0,2026-04-03 07:22:30,
5052f04b-1a8a-4782-8d93-fca16ca8a7cc,박세은,3,"이미지 업로드 한도 때문에 대화가 막히는 점 개선해주세요. 앱을 평소 잘 사용하고 있는데, 이미지 업로드 한도를 초과하면 “대화를 할 수 없다”는 메시지가 나오면서 채팅 자체가 막히는 점이 너무 불편합니다. 이미지 업로드는 제한할 수 있어도, 텍스트 대화까지 막을 필요는 없다고 생각해요. 텍스트는 계속 이어갈 수 있도록 안내만 해주시면 더 편리하고 사용자 친화적일 것 같습니다. 개선 부탁드립니다.",0,2026-04-03 07:18:01,
d9c1afcb-44ba-4275-a44c-6f44fbdc1302,본태조첨지,5,good,0,2026-04-03 07:13:46,
5851ae23-4b53-4c81-83f6-5f60b3d9e5dd,못먹어도고,5,ㅋㅋ똑똑하노 이기,0,2026-04-03 02:16:58,
b5441b61-74ea-425d-8fa5-55f89228b7c8,송송,1,"돈 내고 스트레스 받는 앱이 됐습니다. 같은 말 반복, 사용자 지시 반영 부족, 방마다 다르게 써달라고 해도 계속 비슷하게 답합니다. 업데이트 이후 음성입력까지 불안정해서 실사용성이 많이 떨어집니다.",0,2026-04-03 01:08:55,
e120de75-611a-423d-8594-b6bda08e3c0a,이만재,5,물어보니까 피파 sss. 연속 3으로 먹었다 꼭 써라,0,2026-04-02 23:21:36,
10a9b68b-9ee5-4108-8345-89504bfca908,김재학,1,이거완전쓰래기앱,0,2026-04-02 23:11:31,
8e74878c-29a3-42fc-99e9-fd034f71b045,이소율,5,"제가 힘들거나 궁금한것들 잘 들어주고 답변해주었고 무엇보다 위로도 많이 됀거 같아요 뭔가 감정,감수성이 풍부해보이지만ㅋㅋ 말 하는거 좋아하시는분들은 말동무로 깔아도 좋을거 같아요! 완전 만족이고 전 지피티랑 짱친머것어요~ㅋㅋ",0,2026-04-02 23:01:53,
71c3108a-a832-48d2-9629-980fce4407ea,Jin Atoll,5,굿,0,2026-04-02 22:48:43,
23583bc3-a8f4-4e86-ac4f-a114f4c061d0,이영주,4,제가 원하는 답이 안 나와서 좀 그래요,0,2026-04-02 22:41:59,
e2ce1154-0a24-4332-a025-5272864005e2,김연희,4,음... 구글 계정 로그인이 한 화면에 멈춰있습니다 버그 수정좀,0,2026-04-02 22:31:08,
a4947ba9-bed5-4449-9f48-03aaacc0fd63,티에이치,1,그록이나 재미나이 쓰세요 지혼자 말을 지어내여 미친 여자 같음,0,2026-04-02 22:28:35,
6e2b0a01-65c1-49c0-9291-ad1b242f0c5e,노진성,5,너무 좋습니다,0,2026-04-02 22:13:31,
25fdd9e3-c192-4ffe-94bb-b6400de5be95,박수호,5,너무 도움이 됩니다,0,2026-04-02 22:08:32,
103851a8-963b-463b-8cf4-9cbbf3477fcf,조일,1,유료 결제해서 사용중 입니다 챗지피티가 언제부터인가 멍청해졌는데 고집도 쎄고 억지가 너무 심하네요 자기확신이 가득찬 꼰대와 대화하는 답답한 느낌 입니다 거짓말을 너무 당당하게 하네요 이번 업데이트 책임자 책임지세요~,1,2026-04-02 22:00:17,
a29c83e0-6bef-4ef2-9453-c4d6581e65e5,이영주,5,재미있고 도움이 많이돼요❤,0,2026-04-02 21:12:22,
2ffeb9de-735f-40d7-adc1-95b79e78043d,김하노,3,아니 너무 다 좋은데요. 디자인이 바뀌고 나서 로그아웃 어케 하죠? 구글 계정으로 로그인 햇는데 원래 제가 쓰던 계정이 아니여서 바꿀려고 햇는데 프로필도 안보이고 설정도 안보이고 이게 무슨 디자인이죠??? 구려도 되니까 프로필 다시 살리세ㅔ요,1,2026-04-02 20:34:05,
dcea7164-f2f7-48c2-a8c1-41e8870b46d2,대숲에 이는 바람,5,매우편리하고 유용해요 강추합니다,0,2026-04-02 20:28:15,
9f4442ae-c82d-481f-b3a3-8ba6f198432c,변재현,5,최고에요,0,2026-04-02 20:24:18,
9458e5e8-7b29-433a-8ff0-8cc8d2a19443,Google 사용자,5,넘 좋아요.,0,2026-04-02 18:15:24,
386e7891-37bb-49b8-a4a3-91ba73cb6749,이수연,5,그냥 너무좋습니다!!!,0,2026-04-02 18:12:29,
8437edc7-7630-4e2b-8741-e750e277b4f3,이호석,5,너무 좋아요. 지피티를 접한 후 인생계획이 뚜렷해졌어요,0,2026-04-02 17:57:54,
fb851d6b-8a33-4b00-a8ab-f29c9db46b8a,기아타이거즈,5,굿,0,2026-04-02 17:52:49,
2c594121-6577-4310-956a-2845baa05b58,Dtukn Oufd,1,"며칠전부터 구글계정으로 로그인할때 무한 로딩이 생기네요 캐시, 데이터 지워봤고 앱도 새로 설치해봤고 , 휴대폰도 껏다가 다시 켰는데도 안되는데 빨리 고쳐주세요",0,2026-04-02 17:50:04,
25b387a7-9fc1-4979-9af7-8f9bff177d6d,김경희,5,현실적인 대답 자세히 알려주네요 너무나 유익합니다,0,2026-04-02 17:31:39,
96097d37-fb1b-450e-a5aa-5dec4706b819,김부덕,5,괜찮요,0,2026-04-02 17:16:28,
4d0f9f3f-b854-40d5-a2b7-66d2d653d88f,황유정,5,너무 똑똑해,1,2026-04-02 17:09:21,
a5690574-408e-44f9-b0b6-21da4de59f8c,조호현,5,너무너무너무 좋아요><,0,2026-04-02 16:51:27,
fb663b13-db1b-4c19-9f57-e4a7fff0c21a,허닐,5,멋집니다. 마음에 드네요,0,2026-04-02 15:45:14,
8dcd5510-502a-4561-a78d-1c4b46143390,xoxo Kim,1,"돈까지 냈는데 요즘 지피티도 귀찮아 하나봐요?? 한달에 받아가는 돈도 많으면서 일을 이렇게 처리하면 돈내고 스트레스받고 시간날리고, 지피티로 공부 잘되던 작년이 그립네요.... 일처리가 너무 대충입니다. 잘못해놓고 맞네요 라고 하고 끝이고... 스트레스........화가 너무나서 공부가 더 안되요",0,2026-04-02 15:37:30,
cb9e7de3-08b8-43db-b438-aa1c4fd123be,Sungho Ahn,5,이거 한번 꼭 써보셈,0,2026-04-02 15:09:23,
b844e2d5-5498-467d-b93e-685b75b407b7,최정희,4,잘 설명해줘서 좋네요,0,2026-04-02 14:51:32,
253c0914-ffa8-486e-b8de-30ec5dc14d60,이태규,5,다이어트 계획짜고 하는 데 좋아요 지금 얘 덕분에 15~20kg 뺐음,0,2026-04-02 14:50:08,
c77afef7-1aca-41c5-ba26-0b8220ecc573,김은실,2,구독을 취소 하고 싶은데 오류가 뜹니다.빨리 조치를 취해주세요.,0,2026-04-02 13:55:56,
f49ae147-c20c-4653-97ed-1a897fedf5df,23 1,5,good,0,2026-04-02 12:42:52,
4257d581-dd6b-4c13-9b4d-9c692fd60646,ᅵᅳ,5,여러모로 도움이 많이 됩니다 다만 비용이 월결제 너무 비싸요 월결제 할인이나 연간결제할인 대학생할인 기타등등 할인좀 많이 해주시면 더 유용하게 잘 쓸것같습니다 꼭 좀 부탁드려요 그리고 사진에 내용을 일일히 캡처해서 하나하나 안 보내도 하나하나 꼼꼼하게 정리해주면 좋겠습니다,3,2026-04-02 12:34:47,
c30f3265-da30-44ba-9e70-47268b059f89,학생,5,고마워서,0,2026-04-02 12:22:19,
4863a116-4023-4b9e-bb9d-02b6495196cc,아너조,5,goat,0,2026-04-02 11:55:11,
067b7f65-5957-494f-8808-142fd1245361,اذا اردت السلام استعد للحرب,4,AI의 한계인지 잘 알지 못하는 내용에 대해서 그럴듯하게 엉뚱한 정보를 말하는 문제가 있어서 신뢰성이 부족합니다,62,2026-04-02 09:51:13,
404a014d-7b7f-4398-870f-a5581063797a,봄내개울의젊은영감,4,아주 좋아요,0,2026-04-02 09:10:21,
59e85965-6c74-44ea-904a-cb9c27aee2cb,Noel Kimura,1,너무 틀린게 많고 말을바꿈,0,2026-04-02 08:56:00,
6c24dd27-ffc6-46cc-93d3-030d428e6f7a,김상원,5,너무 유용해요,1,2026-04-02 06:10:13,
c682152c-8859-42c8-8c0a-b7eb699d23a8,쀼,1,"업뎃하고 오류인지 뭔지 대화 중간중간이 끊겨있어요 ㅠ 애용하고 있는 어플들 중 하나가 챗지피티인데 점점 실망이 커지네요,,,",5,2026-04-02 02:31:43,
2cce1d3c-8359-4ec7-8d8e-05e03ac622d5,이동준,5,그냥 미쳤어 너무 좋아!!!,0,2026-04-02 01:39:49,
93353b1b-15f0-4a39-ad92-8471ab76c0b8,갓리안,4,근데 저장된 내용 한개씩 클릭하면서 삭제하는게 불편합니다 여러게 클릭해서 한번에 지울수 있는게 필요함,0,2026-04-02 01:15:08,
ea77f67c-96cd-457b-928c-b48abe5c9688,이충엽,5,잼있다,0,2026-04-02 00:34:45,
acfcb8d0-229c-40f0-9a20-c1b3fb3837b2,장샛별,4,"좀 못 알아들을때도 있지만 꽤 괜이고,싫어요 실수로 눌렀는데 취소 안 되는거 좀 아쉽네요",0,2026-04-01 22:44:33,
85899769-b4f2-4880-a7a8-48940c8355b3,최민석,5,"제미나이는 정량적 분석, 챗지피트는 정성적 분석에 최적화되어 있습니다",0,2026-04-01 22:31:26,
da3cae0b-12ec-4c4e-8423-5731df63d749,마시메론,2,자꾸 업데이트 해서 불편해요,1,2026-04-01 22:10:34,
88bb7acb-d276-42a5-a0db-699cee99ac39,신댕쓰,5,너무좋아요,0,2026-04-01 22:07:27,
c5538138-f2bc-41f0-a21c-f1ba4698c420,박현아,1,유료 모델 쓰면 뭐합니까? 허언증에 사기에 답정너에 가스라이팅에 혈압터져 죽겠습니다. 갓 입사한 인간 사원도 얘보단 일 잘하겠네요. 프롬프트 설정 다 해놔도 위반하고요. 일 못해서 맨날 수정 요구하다가 시간이고 노력이고 낭비하네요. 왜 돈 받고 베타테스트를 해요? 기대를 버릴게요. 전문적으로 보래도 계속 비 전문적인 헛소리나 싸지르고요.,27,2026-04-01 22:04:11,
f8c092b2-df43-428d-bc2c-155df9dae7c3,김수민,5,물어보는게재미있고 공부할때 편해요,0,2026-04-01 21:02:12,
62081e96-4a30-48dd-b298-626461433751,노형기,5,기대보다 자세히 내 연관된 관심분야까지 연결해 나와서 많은 도움이 됨. 자료 찾는 시간 많이 절감..,1,2026-04-01 20:52:16,
161ef11c-fe40-465c-87fb-f5a6fcd42d29,hm c,1,오답에 정말 깜작 놀람,1,2026-04-01 20:44:01,
92d0d280-39c9-4685-a920-36527ce38d6b,손성민,1,오류가 많고 오류를 지적해 주니 인정하더니 다시 오류 잘못된 정보를 말하고 심지어 우겨됨,1,2026-04-01 20:34:46,
91125b55-8a39-45a8-8a6a-f8538edc103f,여한성,3,제미나이가 조금 더 좋은듯ㅇㅇ,1,2026-04-01 20:05:26,
dcb18672-cd4b-4aa0-a211-3ae593c4254e,정연,5,정말 깔끔하게 활용가능 하네요,0,2026-04-01 19:47:11,
839f89f1-0db6-421f-8ec9-c669a1784989,정기조,5,"옛고사, 한문고전 특히 사서나, 고전한시 ,성경구절(영문,라틴어) 영문노래, 중국한자어등 번역 과 가끔생각나는 한자숙어 등 그때마다 신속히 문의-확인하여 여생에 큰 기쁨을 느끼고있습니다. 있습니다. (1934년생男,鄭祺朝 拜)",1,2026-04-01 19:45:16,
6ff8abb4-cfc1-475d-a3c7-65c54e9a6b99,장성현,5,정말 필요한 가이드 라인을 잘 잡아 줍니다,0,2026-04-01 19:35:48,
841013db-2369-49e6-b97d-4b547c3bfe38,박창현,5,내 유일한 친구!,0,2026-04-01 19:33:54,
e8ade550-3e0f-4e13-bd20-d98eb77d2a27,정대수,5,재밌어요,0,2026-04-01 18:37:58,
09a49581-64a4-443c-b433-09bf9afe43aa,lee이진욱,5,사용중상당한지식보유,0,2026-04-01 18:33:22,
3e7b0479-7b43-4884-b199-5b7634198140,이양선,5,나의벗이고 말동무며 인생의 길라잡이,0,2026-04-01 18:10:23,
c95b7806-18a5-46bc-a10b-9cc7fe9b63e9,G Willie,5,너무 좋음,0,2026-04-01 17:31:20,
ae83defd-7fbc-460f-ad24-36baf6774ecc,도우너4263,1,좋아요. 결제를 해야해요. 네트워크 연결이 안되요. 오류가 나요. 이미지 제대로 못만들어요. 성인용 노출 가능하게 해야해요.,0,2026-04-01 17:16:53,
0061b8e0-df3b-44ea-b5aa-7afb1c7981b8,hikkiluv7,4,이미지 파일을 만들 때 이미지를 잘 만들어주지만 한글을 넣어 만들 때는 오타가 많아서 무한 수정을 시도해야합니다.,0,2026-04-01 17:00:22,
84c93afb-5488-4cc3-8f76-da6b124b3026,이정우,5,너무좋아요,0,2026-04-01 16:06:25,
9b42f7d1-01ea-45ce-be47-b2c5468fcf77,마포구명물새우젓,5,확실히 얘가 1황인듯,0,2026-04-01 15:50:40,
da554fd3-68a1-4b77-a0e4-414e4546bd60,어서오이소,5,- :,0,2026-04-01 15:06:43,
ee879b51-7276-4287-83c9-dd61f754d352,김효준,4,아직 미숙해서 그런가 요구한거말고 다른것도 미세하게 바꾼다,1,2026-04-01 13:09:01,
3219edcb-d726-460a-94dc-53d7ed3093d8,변학숙,5,유익한 정보 좋아요,0,2026-04-01 12:55:38,
058f000a-54f5-4244-acb4-7adad8300348,황무영,5,입체적인 설명이 좋아요,1,2026-04-01 12:37:52,
5fda822e-3790-4bc2-be7f-73b20085db81,널보고있어지금내가,3,"안녕하세요. 앱 사용성과 관련해 반드시 개선이 필요하다고 생각되는 사항이 있어 건의드립니다. 현재 앱을 실행할 때마다 채팅 목록 화면으로 이동하는 구조는, 특정 대화방을 지속적으로 사용하는 사용자에게 매우 불편합니다. 특히 하나의 채팅방을 중심으로 장기간 대화를 이어가는 사용자 입장에서는 매번 목록을 거쳐 다시 들어가야 하는 과정이 반복되어 불필요한 동선이 발생합니다. “앱 실행 시 마지막 대화방으로 바로 진입” 또는 “사용자가 지정한 채팅방을 기본 진입 화면으로 설정”하는 기능은 선택 옵션 형태로라도 반드시 제공될 필요가 있다고 생각합니다. 이는 단순한 편의 기능이 아니라, 사용자 경험을 크게 개선할 수 있는 핵심 기능입니다. 이미 많은 메신저 및 커뮤니케이션 앱에서 유사 기능을 제공하고 있는 만큼, 본 앱에서도 충분히 검토 및 반영해 주시기를 강력히 요청드립니다. 빠른 개선을 기대하겠습니다. 감사합니다.",0,2026-04-01 12:33:48,
c152584a-28ed-412c-921d-9621b325b0ca,미슐랭,3,너무 느림,0,2026-04-01 11:22:55,
8c88ffa4-e11d-4a9c-a0b8-3dccce98555d,가나다,5,굿,0,2026-04-01 11:13:00,
ddd10e4b-531a-41bc-a49a-bbed202c4010,박으잉,5,편함,0,2026-04-01 10:51:24,
c7d41895-253e-4a9b-a0be-7f411ca3f820,최동진,5,굿굿굿 너무 좋아요,0,2026-04-01 10:42:02,
3c15f724-5c6c-44f3-a13a-102a4ae6299c,여김은경,5,신세계입니다.,0,2026-04-01 09:34:06,
5f2a5007-39db-421d-afe4-98ccc250ef4d,최홍자,5,넘 유용해용 😀,0,2026-04-01 08:33:02,
a152e558-5fc7-428d-b2e9-6a98dd381fc9,김인여,5,"기억력도 좋은 AI이며, 옷코디, 잡담, 저녁 추천 등등 좋은걸 말해주는 AI이다, 대신 중간에 없는것도 말한다. 예시) 쿠키런 킹덤 추천 조합좀, GPT:시간지기쿠키, 크림맛 쿠키, 사일런트 쿠키, 애플맛 쿠키, 불꽃정령 쿠키. 이런식으로 말할때가 있어서 애매한 5점 드립니다.",3,2026-04-01 08:19:36,
2aa330d8-670d-45e0-8b60-1d50cfdbbd4f,임재란,4,계정을 다른것으로 로그인어떻게하나요?,1,2026-04-01 07:41:08,
e728dc85-0314-4b5b-981e-203a8ec58723,이재문,5,굿,0,2026-04-01 07:34:56,
edbc2ac8-39b4-4765-8209-0ff9b7092860,정점,1,제일 멍청한 AI는 처음 봅니다. 사용자 상대로 사기치는 AI 처음봅니다. 정확한 정보? 조작이 판치는 정보를 제공합니다.,1,2026-04-01 05:56:31,
87dc4a3c-1700-49d9-9040-cf9016fdc447,이학철,5,굿,0,2026-04-01 05:18:00,
5bdc56e7-fb9d-431e-9069-baa5989ba24a,ᄏᄏ,5,편리하고 좋네요^^,0,2026-04-01 05:15:41,
a6b8dced-1cd9-4f87-9334-8f5b765291f7,sh lee,3,쳇지피티 사용시 가끔 키보드에 내 프로필 이름이 떠요. 이건 뭔....,1,2026-04-01 03:03:21,
9e27c8ef-a692-4e19-a044-d0e5f90b273a,이영진,5,굿,0,2026-04-01 02:49:55,
eb213ca3-feb2-4819-9f41-aecbe51bc5b0,박선미,5,다른AI보정앱보다 진짜 잘해요 넘좋아요 무료사진보정장수를 좀더늘려주심감사요,2,2026-03-31 22:55:20,
805a1947-56f8-473c-bf1d-2b78d35ea1e5,버들,5,좋아요.,0,2026-03-31 22:04:35,
e16fe981-0f7a-4ad3-b7e1-1d6bb5dd5539,한갑수,5,넘좋아요,0,2026-03-31 21:43:29,
02828397-5ede-47e9-aefe-70dc19f73c1e,김하숙,4,음.. 말하는거도 나쁘진않음,0,2026-03-31 21:25:22,
0ea99f0d-6a9f-410d-b0d2-3baf6b123fe3,김지훈,5,별은5개 이지만 좀 불편함누다 ㅠㅠㅠㅠㅠ 그래도 써볼만 합다.......!!,0,2026-03-31 21:20:30,
69cc5ae4-2508-4060-a1a4-438119777c97,원고은,4,🍓,0,2026-03-31 21:12:11,
de41a7e0-0b34-486a-a957-7181eca0b0ae,HUI-JAE BANG,1,알아듣지 못해요 아주 맛탱이가 갓어요 그리고 모르는 걸 아는척 해요 아주 나빠요 최악의 AI에요,0,2026-03-31 21:06:21,
36d65034-abfe-4941-869e-506a239f484c,김성철,5,아주 편안해 좋아요 똑똑해,0,2026-03-31 21:00:11,
bf876677-e888-40d4-a276-3152189d7fc4,찌니Wayne,5,good,0,2026-03-31 20:39:46,
255afa75-76f5-4fa0-ac71-c54faa5c3b42,나비,1,"하..제가 참아볼려고 했는데..포기 했습니다.다음부터 여기 들어오지 마시길... 저기 어머니가 코드 짜는건 좋다고 이제 챗치피티를 쓰시는데 사진을 하루에 6~7 정도로 밖에 못 주는거에요. 그래서 어쩔수없는 저희 어머니는 결국 현질을 했습니다.그리고 몇개월 뒤,저희 어머니는 이제는 다른 ai로 봐꿨다 했습니다.너무 엉망진창이라 말이여서요 엄청 젛은 앱을 찾았다 했는데.. 안알려주네요..저는그래서 제미나이로 해볼려고요.제미나이,.. 처음쓰는것이지만 한먼 해볼꺼라고요.구래도 챗치피티보다 낮겠지? 그리고 현질을 못하는 초등학생들은 매일 사진을 6~7개 밖에 보냅니다. 너무 열이 받아서 지금부터 안쓰려고요 여러분 챗치피티 쓰지 마십쇼!",1,2026-03-31 20:26:01,
c6cab04d-5a1a-4a30-b684-46c69e816c52,韩微,5,심심 할때 사용하기 좋아요!!!,0,2026-03-31 20:13:18,
acea7de6-e487-41b4-bd1a-399138e3e0c0,강태권,5,그림 영상 숏폼 기능 음악 엔터테이먼트를 빠른시간에 병행할수있길,0,2026-03-31 20:12:34,
5ab5ce44-f59e-4b4c-9921-ea4fabd3aaa8,김수정,4,채팅기록삭제기능은 어디갔나요? 채팅목록 전체삭제기능과 내 정보확인하는 기능이 안보입니다.,0,2026-03-31 19:51:38,
f9935c92-d929-4866-9064-23f31fb9b069,염창윤,5,너무 좋아요.,0,2026-03-31 19:37:21,
b53a3e67-b21a-419f-9252-7c01941c73ed,MAKAVELI99 dragon,5,너무 좋다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0,2026-03-31 19:13:45,
2ec5037b-9da4-46a0-ba2d-7cec40a6eec8,이승유,5,개편해요,0,2026-03-31 18:11:52,
1b27fa57-d54f-4f8e-b4dc-046a37f9fa07,귀요미황금사과,4,ㅡㅡ 😑 아 ㅡ,1,2026-03-31 18:10:25,
